"Cost per message in PEN on the WhatsApp Business Platform, effective July 1, 2026 - Reflecting volume tiers for utility and authentication messages",,,,,,,,,,,,,,,,
Volume tiers apply only to utility and authentication messages. Learn more here:,,,,,https://developers.facebook.com/docs/whatsapp/pricing/volume-tiers,,,,,,,,,,,
"Market
(per rate card)",,Utility,,,,,Authentication,,,,,Authentication-International,,,,
,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,
,Currency,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate
,PEN,"40,000,001","80,000,000",Tier rate,0.0325,-20%,"20,000,001","40,000,000",Tier rate,0.0325,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0305,-25%,"40,000,001",--,Tier rate,0.0305,-25%,n/a,n/a,n/a,n/a,n/a
Qatar,PEN,0,"100,000",List rate,0.0400,0%,0,"300,000",List rate,0.0400,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0380,-5%,"300,001","2,000,000",Tier rate,0.0380,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0360,-10%,"2,000,001","10,000,000",Tier rate,0.0360,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.0340,-15%,"10,000,001","20,000,000",Tier rate,0.0340,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.0320,-20%,"20,000,001","40,000,000",Tier rate,0.0320,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0300,-25%,"40,000,001",--,Tier rate,0.0300,-25%,n/a,n/a,n/a,n/a,n/a
Romania,PEN,0,"100,000",List rate,0.0964,0%,0,"300,000",List rate,0.0964,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0916,-5%,"300,001","2,000,000",Tier rate,0.0916,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0868,-10%,"2,000,001","10,000,000",Tier rate,0.0868,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.0819,-15%,"10,000,001","20,000,000",Tier rate,0.0819,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.0771,-20%,"20,000,001","40,000,000",Tier rate,0.0771,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0723,-25%,"40,000,001",--,Tier rate,0.0723,-25%,n/a,n/a,n/a,n/a,n/a
Russia,PEN,0,"100,000",List rate,0.1331,0%,0,"300,000",List rate,0.1331,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.1264,-5%,"300,001","2,000,000",Tier rate,0.1264,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.1198,-10%,"2,000,001","10,000,000",Tier rate,0.1198,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.1131,-15%,"10,000,001","20,000,000",Tier rate,0.1131,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.1065,-20%,"20,000,001","40,000,000",Tier rate,0.1065,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0998,-25%,"40,000,001",--,Tier rate,0.0998,-25%,n/a,n/a,n/a,n/a,n/a
Saudi Arabia,PEN,0,"100,000",List rate,0.0356,0%,0,"300,000",List rate,0.0356,0%,0,"300,000",List rate,0.1989,0%
,PEN,"100,001","1,000,000",Tier rate,0.0338,-5%,"300,001","2,000,000",Tier rate,0.0338,-5%,"300,001","2,000,000",Tier rate,0.1890,-5%
,PEN,"1,000,001","4,500,000",Tier rate,0.0320,-10%,"2,000,001","10,000,000",Tier rate,0.0320,-10%,"2,000,001","10,000,000",Tier rate,0.1790,-10%
,PEN,"4,500,001","40,000,000",Tier rate,0.0303,-15%,"10,000,001","20,000,000",Tier rate,0.0303,-15%,"10,000,001","20,000,000",Tier rate,0.1691,-15%
,PEN,"40,000,001","80,000,000",Tier rate,0.0285,-20%,"20,000,001","40,000,000",Tier rate,0.0285,-20%,"20,000,001","40,000,000",Tier rate,0.1591,-20%
,PEN,"80,000,001",--,Tier rate,0.0267,-25%,"40,000,001",--,Tier rate,0.0267,-25%,"40,000,001",--,Tier rate,0.1492,-25%
Singapore,PEN,0,"150,000",List rate,0.0532,0%,0,"100,000",List rate,0.0532,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"150,001","1,000,000",Tier rate,0.0505,-5%,"100,001","300,000",Tier rate,0.0505,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,000,000",Tier rate,0.0479,-10%,"300,001","1,000,000",Tier rate,0.0479,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,000,001","25,000,000",Tier rate,0.0452,-15%,"1,000,001","10,000,000",Tier rate,0.0452,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"25,000,001","50,000,000",Tier rate,0.0426,-20%,"10,000,001","20,000,000",Tier rate,0.0426,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"50,000,001",--,Tier rate,0.0399,-25%,"20,000,001",--,Tier rate,0.0399,-25%,n/a,n/a,n/a,n/a,n/a
South Africa,PEN,0,"100,000",List rate,0.0253,0%,0,"300,000",List rate,0.0253,0%,0,"300,000",List rate,0.0665,0%
,PEN,"100,001","1,000,000",Tier rate,0.0240,-5%,"300,001","2,000,000",Tier rate,0.0240,-5%,"300,001","2,000,000",Tier rate,0.0632,-5%
,PEN,"1,000,001","4,500,000",Tier rate,0.0228,-10%,"2,000,001","10,000,000",Tier rate,0.0228,-10%,"2,000,001","10,000,000",Tier rate,0.0599,-10%
,PEN,"4,500,001","40,000,000",Tier rate,0.0215,-15%,"10,000,001","20,000,000",Tier rate,0.0215,-15%,"10,000,001","20,000,000",Tier rate,0.0565,-15%
,PEN,"40,000,001","80,000,000",Tier rate,0.0202,-20%,"20,000,001","40,000,000",Tier rate,0.0202,-20%,"20,000,001","40,000,000",Tier rate,0.0532,-20%
,PEN,"80,000,001",--,Tier rate,0.0190,-25%,"40,000,001",--,Tier rate,0.0190,-25%,"40,000,001",--,Tier rate,0.0499,-25%
Spain,PEN,0,"100,000",List rate,0.0665,0%,0,"300,000",List rate,0.0665,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0632,-5%,"300,001","2,000,000",Tier rate,0.0632,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0599,-10%,"2,000,001","10,000,000",Tier rate,0.0599,-10%,n/a,n/a,n/a,n/a,n/a
