"Cost per message in CLP on the WhatsApp Business Platform, effective July 1, 2026 - Reflecting volume tiers for utility and authentication messages",,,,,,,,,,,,,,,,
Volume tiers apply only to utility and authentication messages. Learn more here:,,,,,https://developers.facebook.com/docs/whatsapp/pricing/volume-tiers,,,,,,,,,,,
"Market
(per rate card)",,Utility,,,,,Authentication,,,,,Authentication-International,,,,
,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,
,Currency,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate
,CLP,"40,000,001","80,000,000",Tier rate,28.2535,-20%,"20,000,001","40,000,000",Tier rate,28.2535,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,26.4877,-25%,"40,000,001",--,Tier rate,26.4877,-25%,n/a,n/a,n/a,n/a,n/a
Saudi Arabia,CLP,0,"100,000",List rate,9.4473,0%,0,"300,000",List rate,9.4473,0%,0,"300,000",List rate,52.7987,0%
,CLP,"100,001","1,000,000",Tier rate,8.9749,-5%,"300,001","2,000,000",Tier rate,8.9749,-5%,"300,001","2,000,000",Tier rate,50.1588,-5%
,CLP,"1,000,001","4,500,000",Tier rate,8.5026,-10%,"2,000,001","10,000,000",Tier rate,8.5026,-10%,"2,000,001","10,000,000",Tier rate,47.5188,-10%
,CLP,"4,500,001","40,000,000",Tier rate,8.0302,-15%,"10,000,001","20,000,000",Tier rate,8.0302,-15%,"10,000,001","20,000,000",Tier rate,44.8789,-15%
,CLP,"40,000,001","80,000,000",Tier rate,7.5578,-20%,"20,000,001","40,000,000",Tier rate,7.5578,-20%,"20,000,001","40,000,000",Tier rate,42.2390,-20%
,CLP,"80,000,001",--,Tier rate,7.0855,-25%,"40,000,001",--,Tier rate,7.0855,-25%,"40,000,001",--,Tier rate,39.5990,-25%
Singapore,CLP,0,"150,000",List rate,14.1267,0%,0,"100,000",List rate,14.1267,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"150,001","1,000,000",Tier rate,13.4204,-5%,"100,001","300,000",Tier rate,13.4204,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,000,000",Tier rate,12.7140,-10%,"300,001","1,000,000",Tier rate,12.7140,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,000,001","25,000,000",Tier rate,12.0077,-15%,"1,000,001","10,000,000",Tier rate,12.0077,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"25,000,001","50,000,000",Tier rate,11.3014,-20%,"10,000,001","20,000,000",Tier rate,11.3014,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"50,000,001",--,Tier rate,10.5950,-25%,"20,000,001",--,Tier rate,10.5950,-25%,n/a,n/a,n/a,n/a,n/a
South Africa,CLP,0,"100,000",List rate,6.7102,0%,0,"300,000",List rate,6.7102,0%,0,"300,000",List rate,17.6584,0%
,CLP,"100,001","1,000,000",Tier rate,6.3747,-5%,"300,001","2,000,000",Tier rate,6.3747,-5%,"300,001","2,000,000",Tier rate,16.7755,-5%
,CLP,"1,000,001","4,500,000",Tier rate,6.0392,-10%,"2,000,001","10,000,000",Tier rate,6.0392,-10%,"2,000,001","10,000,000",Tier rate,15.8926,-10%
,CLP,"4,500,001","40,000,000",Tier rate,5.7037,-15%,"10,000,001","20,000,000",Tier rate,5.7037,-15%,"10,000,001","20,000,000",Tier rate,15.0096,-15%
,CLP,"40,000,001","80,000,000",Tier rate,5.3682,-20%,"20,000,001","40,000,000",Tier rate,5.3682,-20%,"20,000,001","40,000,000",Tier rate,14.1267,-20%
,CLP,"80,000,001",--,Tier rate,5.0327,-25%,"40,000,001",--,Tier rate,5.0327,-25%,"40,000,001",--,Tier rate,13.2438,-25%
Spain,CLP,0,"100,000",List rate,17.6584,0%,0,"300,000",List rate,17.6584,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,16.7755,-5%,"300,001","2,000,000",Tier rate,16.7755,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,15.8926,-10%,"2,000,001","10,000,000",Tier rate,15.8926,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,15.0096,-15%,"10,000,001","20,000,000",Tier rate,15.0096,-15%,n/a,n/a,n/a,n/a,n/a
